Date,Time,Digital code,Letter code,Unit,Currency name,"Official hrivnya exchange rates, UAH"
11.10.2022,00.00,978,EUR,1,Euro,35.4587
12.10.2022,00.00,978,EUR,1,Euro,35.5465
13.10.2022,00.00,978,EUR,1,Euro,35.5026
14.10.2022,00.00,978,EUR,1,Euro,35.6306
15.10.2022,00.00,978,EUR,1,Euro,35.6306
16.10.2022,00.00,978,EUR,1,Euro,35.6306
17.10.2022,00.00,978,EUR,1,Euro,35.5337
18.10.2022,00.00,978,EUR,1,Euro,35.6196
19.10.2022,00.00,978,EUR,1,Euro,35.9451
20.10.2022,00.00,978,EUR,1,Euro,35.7623
21.10.2022,00.00,978,EUR,1,Euro,35.8866
22.10.2022,00.00,978,EUR,1,Euro,35.8866
23.10.2022,00.00,978,EUR,1,Euro,35.8866
24.10.2022,00.00,978,EUR,1,Euro,35.6379
25.10.2022,00.00,978,EUR,1,Euro,35.9579
26.10.2022,00.00,978,EUR,1,Euro,36.0804
27.10.2022,00.00,978,EUR,1,Euro,36.6417
28.10.2022,00.00,978,EUR,1,Euro,36.7386
29.10.2022,00.00,978,EUR,1,Euro,36.7386
30.10.2022,00.00,978,EUR,1,Euro,36.7386
31.10.2022,00.00,978,EUR,1,Euro,36.4095
01.11.2022,00.00,978,EUR,1,Euro,36.2377
02.11.2022,00.00,978,EUR,1,Euro,36.3474
03.11.2022,00.00,978,EUR,1,Euro,36.2194
04.11.2022,00.00,978,EUR,1,Euro,35.6288
05.11.2022,00.00,978,EUR,1,Euro,35.6288
06.11.2022,00.00,978,EUR,1,Euro,35.6288
07.11.2022,00.00,978,EUR,1,Euro,35.9817
08.11.2022,00.00,978,EUR,1,Euro,36.5083
09.11.2022,00.00,978,EUR,1,Euro,36.5375
10.11.2022,00.00,978,EUR,1,Euro,36.7496
11.11.2022,00.00,978,EUR,1,Euro,36.3821
12.11.2022,00.00,978,EUR,1,Euro,36.3821
13.11.2022,00.00,978,EUR,1,Euro,36.3821
14.11.2022,00.00,978,EUR,1,Euro,37.7022
15.11.2022,00.00,978,EUR,1,Euro,37.7626
16.11.2022,00.00,978,EUR,1,Euro,38.0588
17.11.2022,00.00,978,EUR,1,Euro,38.0935
18.11.2022,00.00,978,EUR,1,Euro,37.7681
19.11.2022,00.00,978,EUR,1,Euro,37.7681
20.11.2022,00.00,978,EUR,1,Euro,37.7681
21.11.2022,00.00,978,EUR,1,Euro,37.8906
22.11.2022,00.00,978,EUR,1,Euro,37.4481
23.11.2022,00.00,978,EUR,1,Euro,37.5541
24.11.2022,00.00,978,EUR,1,Euro,37.7461
25.11.2022,00.00,978,EUR,1,Euro,38.0716
26.11.2022,00.00,978,EUR,1,Euro,38.0716
27.11.2022,00.00,978,EUR,1,Euro,38.0716
28.11.2022,00.00,978,EUR,1,Euro,37.96
29.11.2022,00.00,978,EUR,1,Euro,38.302
30.11.2022,00.00,978,EUR,1,Euro,37.9344
01.12.2022,00.00,978,EUR,1,Euro,37.9198
02.12.2022,00.00,978,EUR,1,Euro,38.205
03.12.2022,00.00,978,EUR,1,Euro,38.205
04.12.2022,00.00,978,EUR,1,Euro,38.205
05.12.2022,00.00,978,EUR,1,Euro,38.5396
06.12.2022,00.00,978,EUR,1,Euro,38.7353
07.12.2022,00.00,978,EUR,1,Euro,38.4866
08.12.2022,00.00,978,EUR,1,Euro,38.5232
09.12.2022,00.00,978,EUR,1,Euro,38.4629
10.12.2022,00.00,978,EUR,1,Euro,38.4629
11.12.2022,00.00,978,EUR,1,Euro,38.4629
12.12.2022,00.00,978,EUR,1,Euro,38.6
13.12.2022,00.00,978,EUR,1,Euro,38.6
14.12.2022,00.00,978,EUR,1,Euro,38.578
15.12.2022,00.00,978,EUR,1,Euro,38.9273
16.12.2022,00.00,978,EUR,1,Euro,38.8541
17.12.2022,00.00,978,EUR,1,Euro,38.8541
18.12.2022,00.00,978,EUR,1,Euro,38.8541
19.12.2022,00.00,978,EUR,1,Euro,38.8377
20.12.2022,00.00,978,EUR,1,Euro,38.7865
21.12.2022,00.00,978,EUR,1,Euro,38.8121
22.12.2022,00.00,978,EUR,1,Euro,38.8706
23.12.2022,00.00,978,EUR,1,Euro,38.8962
24.12.2022,00.00,978,EUR,1,Euro,38.8962
25.12.2022,00.00,978,EUR,1,Euro,38.8962
26.12.2022,00.00,978,EUR,1,Euro,38.834
27.12.2022,00.00,978,EUR,1,Euro,38.8432
28.12.2022,00.00,978,EUR,1,Euro,38.8852
29.12.2022,00.00,978,EUR,1,Euro,38.9437
30.12.2022,00.00,978,EUR,1,Euro,38.951
31.12.2022,00.00,978,EUR,1,Euro,38.951
01.01.2023,00.00,978,EUR,1,Euro,38.951
02.01.2023,00.00,978,EUR,1,Euro,39.037
03.01.2023,00.00,978,EUR,1,Euro,39.0041
04.01.2023,00.00,978,EUR,1,Euro,38.5378
05.01.2023,00.00,978,EUR,1,Euro,38.7901
06.01.2023,00.00,978,EUR,1,Euro,38.7773
07.01.2023,00.00,978,EUR,1,Euro,38.7773
08.01.2023,00.00,978,EUR,1,Euro,38.7773
09.01.2023,00.00,978,EUR,1,Euro,38.3733
10.01.2023,00.00,978,EUR,1,Euro,39.0827
11.01.2023,00.00,978,EUR,1,Euro,39.1961
12.01.2023,00.00,978,EUR,1,Euro,39.2728
13.01.2023,00.00,978,EUR,1,Euro,39.357
14.01.2023,00.00,978,EUR,1,Euro,39.357
15.01.2023,00.00,978,EUR,1,Euro,39.357
16.01.2023,00.00,978,EUR,1,Euro,39.5361
17.01.2023,00.00,978,EUR,1,Euro,39.5581
18.01.2023,00.00,978,EUR,1,Euro,39.6897
19.01.2023,00.00,978,EUR,1,Euro,39.5873
20.01.2023,00.00,978,EUR,1,Euro,39.5215
21.01.2023,00.00,978,EUR,1,Euro,39.5215
22.01.2023,00.00,978,EUR,1,Euro,39.5215
23.01.2023,00.00,978,EUR,1,Euro,39.5581
24.01.2023,00.00,978,EUR,1,Euro,39.7519
25.01.2023,00.00,978,EUR,1,Euro,39.7226
26.01.2023,00.00,978,EUR,1,Euro,39.7629
27.01.2023,00.00,978,EUR,1,Euro,39.8433
28.01.2023,00.00,978,EUR,1,Euro,39.8433
29.01.2023,00.00,978,EUR,1,Euro,39.8433
30.01.2023,00.00,978,EUR,1,Euro,39.7482
31.01.2023,00.00,978,EUR,1,Euro,39.8762
01.02.2023,00.00,978,EUR,1,Euro,39.5947
02.02.2023,00.00,978,EUR,1,Euro,39.8323
03.02.2023,00.00,978,EUR,1,Euro,40.1724
04.02.2023,00.00,978,EUR,1,Euro,40.1724
05.02.2023,00.00,978,EUR,1,Euro,40.1724
06.02.2023,00.00,978,EUR,1,Euro,39.9859
07.02.2023,00.00,978,EUR,1,Euro,39.4045
08.02.2023,00.00,978,EUR,1,Euro,39.1485
09.02.2023,00.00,978,EUR,1,Euro,39.2564
10.02.2023,00.00,978,EUR,1,Euro,39.3826
11.02.2023,00.00,978,EUR,1,Euro,39.3826
12.02.2023,00.00,978,EUR,1,Euro,39.3826
13.02.2023,00.00,978,EUR,1,Euro,39.0644
14.02.2023,00.00,978,EUR,1,Euro,39.0973
15.02.2023,00.00,978,EUR,1,Euro,39.3405
16.02.2023,00.00,978,EUR,1,Euro,39.1229
17.02.2023,00.00,978,EUR,1,Euro,39.1046
18.02.2023,00.00,978,EUR,1,Euro,39.1046
19.02.2023,00.00,978,EUR,1,Euro,39.1046
20.02.2023,00.00,978,EUR,1,Euro,38.8377
21.02.2023,00.00,978,EUR,1,Euro,39.0242
22.02.2023,00.00,978,EUR,1,Euro,38.984
23.02.2023,00.00,978,EUR,1,Euro,38.9328
24.02.2023,00.00,978,EUR,1,Euro,38.8231
25.02.2023,00.00,978,EUR,1,Euro,38.8231
26.02.2023,00.00,978,EUR,1,Euro,38.8231
27.02.2023,00.00,978,EUR,1,Euro,38.6402
28.02.2023,00.00,978,EUR,1,Euro,38.611
01.03.2023,00.00,978,EUR,1,Euro,38.8231
02.03.2023,00.00,978,EUR,1,Euro,39.0754
03.03.2023,00.00,978,EUR,1,Euro,38.7847
04.03.2023,00.00,978,EUR,1,Euro,38.7847
05.03.2023,00.00,978,EUR,1,Euro,38.7847
06.03.2023,00.00,978,EUR,1,Euro,38.8048
07.03.2023,00.00,978,EUR,1,Euro,38.9126
08.03.2023,00.00,978,EUR,1,Euro,39.0132
09.03.2023,00.00,978,EUR,1,Euro,38.5671
10.03.2023,00.00,978,EUR,1,Euro,38.6201
11.03.2023,00.00,978,EUR,1,Euro,38.6201
12.03.2023,00.00,978,EUR,1,Euro,38.6201
13.03.2023,00.00,978,EUR,1,Euro,38.7426
14.03.2023,00.00,978,EUR,1,Euro,39.1046
15.03.2023,00.00,978,EUR,1,Euro,39.2728
16.03.2023,00.00,978,EUR,1,Euro,38.6183
17.03.2023,00.00,978,EUR,1,Euro,38.717
18.03.2023,00.00,978,EUR,1,Euro,38.717
19.03.2023,00.00,978,EUR,1,Euro,38.717
20.03.2023,00.00,978,EUR,1,Euro,38.8523
21.03.2023,00.00,978,EUR,1,Euro,39.1485
22.03.2023,00.00,978,EUR,1,Euro,39.4228
23.03.2023,00.00,978,EUR,1,Euro,39.4264
24.03.2023,00.00,978,EUR,1,Euro,39.7665
25.03.2023,00.00,978,EUR,1,Euro,39.7665
26.03.2023,00.00,978,EUR,1,Euro,39.7665
27.03.2023,00.00,978,EUR,1,Euro,39.3076
28.03.2023,00.00,978,EUR,1,Euro,39.3899
29.03.2023,00.00,978,EUR,1,Euro,39.6111
30.03.2023,00.00,978,EUR,1,Euro,39.6989
31.03.2023,00.00,978,EUR,1,Euro,39.7812
01.04.2023,00.00,978,EUR,1,Euro,39.7812
02.04.2023,00.00,978,EUR,1,Euro,39.7812
03.04.2023,00.00,978,EUR,1,Euro,39.7373
04.04.2023,00.00,978,EUR,1,Euro,39.761
05.04.2023,00.00,978,EUR,1,Euro,39.8653
06.04.2023,00.00,978,EUR,1,Euro,40.0152
07.04.2023,00.00,978,EUR,1,Euro,39.9146
08.04.2023,00.00,978,EUR,1,Euro,39.9146
09.04.2023,00.00,978,EUR,1,Euro,39.9146
10.04.2023,00.00,978,EUR,1,Euro,39.9146
11.04.2023,00.00,978,EUR,1,Euro,39.825
12.04.2023,00.00,978,EUR,1,Euro,39.8835
13.04.2023,00.00,978,EUR,1,Euro,39.9421
14.04.2023,00.00,978,EUR,1,Euro,40.2639
15.04.2023,00.00,978,EUR,1,Euro,40.2639
16.04.2023,00.00,978,EUR,1,Euro,40.2639
17.04.2023,00.00,978,EUR,1,Euro,40.4174
18.04.2023,00.00,978,EUR,1,Euro,40.1432
19.04.2023,00.00,978,EUR,1,Euro,40.1066
20.04.2023,00.00,978,EUR,1,Euro,39.9677
21.04.2023,00.00,978,EUR,1,Euro,40.0664
22.04.2023,00.00,978,EUR,1,Euro,40.0664
23.04.2023,00.00,978,EUR,1,Euro,40.0664
24.04.2023,00.00,978,EUR,1,Euro,40.1505
25.04.2023,00.00,978,EUR,1,Euro,40.2291
26.04.2023,00.00,978,EUR,1,Euro,40.2858
27.04.2023,00.00,978,EUR,1,Euro,40.3918
28.04.2023,00.00,978,EUR,1,Euro,40.3461
29.04.2023,00.00,978,EUR,1,Euro,40.3461
30.04.2023,00.00,978,EUR,1,Euro,40.3461
01.05.2023,00.00,978,EUR,1,Euro,40.1322
02.05.2023,00.00,978,EUR,1,Euro,40.2693
03.05.2023,00.00,978,EUR,1,Euro,40.1066
04.05.2023,00.00,978,EUR,1,Euro,40.3699
05.05.2023,00.00,978,EUR,1,Euro,40.4942
06.05.2023,00.00,978,EUR,1,Euro,40.4942
07.05.2023,00.00,978,EUR,1,Euro,40.4942
08.05.2023,00.00,978,EUR,1,Euro,40.2602
09.05.2023,00.00,978,EUR,1,Euro,40.348
10.05.2023,00.00,978,EUR,1,Euro,40.0883
11.05.2023,00.00,978,EUR,1,Euro,40.0444
12.05.2023,00.00,978,EUR,1,Euro,39.9713
13.05.2023,00.00,978,EUR,1,Euro,39.9713
14.05.2023,00.00,978,EUR,1,Euro,39.9713
15.05.2023,00.00,978,EUR,1,Euro,39.8287
16.05.2023,00.00,978,EUR,1,Euro,39.7702
17.05.2023,00.00,978,EUR,1,Euro,39.8104
18.05.2023,00.00,978,EUR,1,Euro,39.5947
19.05.2023,00.00,978,EUR,1,Euro,39.5471
20.05.2023,00.00,978,EUR,1,Euro,39.5471
21.05.2023,00.00,978,EUR,1,Euro,39.5471
22.05.2023,00.00,978,EUR,1,Euro,39.5179
23.05.2023,00.00,978,EUR,1,Euro,39.5691
24.05.2023,00.00,978,EUR,1,Euro,39.3972
25.05.2023,00.00,978,EUR,1,Euro,39.41
26.05.2023,00.00,978,EUR,1,Euro,39.2436
27.05.2023,00.00,978,EUR,1,Euro,39.2436
28.05.2023,00.00,978,EUR,1,Euro,39.2436
29.05.2023,00.00,978,EUR,1,Euro,39.3167
30.05.2023,00.00,978,EUR,1,Euro,39.1759
31.05.2023,00.00,978,EUR,1,Euro,39.2802
01.06.2023,00.00,978,EUR,1,Euro,39.0553
02.06.2023,00.00,978,EUR,1,Euro,39.1522
03.06.2023,00.00,978,EUR,1,Euro,39.1522
04.06.2023,00.00,978,EUR,1,Euro,39.1522
05.06.2023,00.00,978,EUR,1,Euro,39.346
06.06.2023,00.00,978,EUR,1,Euro,39.0937
07.06.2023,00.00,978,EUR,1,Euro,39.0516
08.06.2023,00.00,978,EUR,1,Euro,39.1851
09.06.2023,00.00,978,EUR,1,Euro,39.2619
10.06.2023,00.00,978,EUR,1,Euro,39.2619
11.06.2023,00.00,978,EUR,1,Euro,39.2619
12.06.2023,00.00,978,EUR,1,Euro,39.4082
13.06.2023,00.00,978,EUR,1,Euro,39.357
14.06.2023,00.00,978,EUR,1,Euro,39.4721
15.06.2023,00.00,978,EUR,1,Euro,39.5069
16.06.2023,00.00,978,EUR,1,Euro,39.5691
17.06.2023,00.00,978,EUR,1,Euro,39.5691
18.06.2023,00.00,978,EUR,1,Euro,39.5691
19.06.2023,00.00,978,EUR,1,Euro,40.081
20.06.2023,00.00,978,EUR,1,Euro,39.9384
21.06.2023,00.00,978,EUR,1,Euro,39.964
22.06.2023,00.00,978,EUR,1,Euro,39.9494
23.06.2023,00.00,978,EUR,1,Euro,40.1852
24.06.2023,00.00,978,EUR,1,Euro,40.1852
25.06.2023,00.00,978,EUR,1,Euro,40.1852
26.06.2023,00.00,978,EUR,1,Euro,39.7738
27.06.2023,00.00,978,EUR,1,Euro,39.9238
28.06.2023,00.00,978,EUR,1,Euro,40.0225
29.06.2023,00.00,978,EUR,1,Euro,40.0042
30.06.2023,00.00,978,EUR,1,Euro,40.0006
01.07.2023,00.00,978,EUR,1,Euro,40.0006
02.07.2023,00.00,978,EUR,1,Euro,40.0006
03.07.2023,00.00,978,EUR,1,Euro,39.6952
04.07.2023,00.00,978,EUR,1,Euro,39.8543
05.07.2023,00.00,978,EUR,1,Euro,39.8543
06.07.2023,00.00,978,EUR,1,Euro,39.7848
07.07.2023,00.00,978,EUR,1,Euro,39.8433
08.07.2023,00.00,978,EUR,1,Euro,39.8433
09.07.2023,00.00,978,EUR,1,Euro,39.8433
10.07.2023,00.00,978,EUR,1,Euro,39.8214
11.07.2023,00.00,978,EUR,1,Euro,40.0627
12.07.2023,00.00,978,EUR,1,Euro,40.167
13.07.2023,00.00,978,EUR,1,Euro,40.2803
14.07.2023,00.00,978,EUR,1,Euro,40.8581
15.07.2023,00.00,978,EUR,1,Euro,40.8581
16.07.2023,00.00,978,EUR,1,Euro,40.8581
17.07.2023,00.00,978,EUR,1,Euro,41.0483
18.07.2023,00.00,978,EUR,1,Euro,41.0812
19.07.2023,00.00,978,EUR,1,Euro,41.1506
20.07.2023,00.00,978,EUR,1,Euro,41.0117
21.07.2023,00.00,978,EUR,1,Euro,40.9897
22.07.2023,00.00,978,EUR,1,Euro,40.9897
23.07.2023,00.00,978,EUR,1,Euro,40.9897
24.07.2023,00.00,978,EUR,1,Euro,40.6643
25.07.2023,00.00,978,EUR,1,Euro,40.5838
26.07.2023,00.00,978,EUR,1,Euro,40.4046
27.07.2023,00.00,978,EUR,1,Euro,40.4558
28.07.2023,00.00,978,EUR,1,Euro,40.7228
29.07.2023,00.00,978,EUR,1,Euro,40.7228
30.07.2023,00.00,978,EUR,1,Euro,40.7228
31.07.2023,00.00,978,EUR,1,Euro,40.2584
01.08.2023,00.00,978,EUR,1,Euro,40.3242
02.08.2023,00.00,978,EUR,1,Euro,40.134
03.08.2023,00.00,978,EUR,1,Euro,40.145
04.08.2023,00.00,978,EUR,1,Euro,39.9914
05.08.2023,00.00,978,EUR,1,Euro,39.9914
06.08.2023,00.00,978,EUR,1,Euro,39.9914
07.08.2023,00.00,978,EUR,1,Euro,40.0024
08.08.2023,00.00,978,EUR,1,Euro,40.1633
09.08.2023,00.00,978,EUR,1,Euro,40.0134
10.08.2023,00.00,978,EUR,1,Euro,40.1194
11.08.2023,00.00,978,EUR,1,Euro,40.284
12.08.2023,00.00,978,EUR,1,Euro,40.284
13.08.2023,00.00,978,EUR,1,Euro,40.284
14.08.2023,00.00,978,EUR,1,Euro,40.2145
15.08.2023,00.00,978,EUR,1,Euro,40.006
16.08.2023,00.00,978,EUR,1,Euro,39.9658
17.08.2023,00.00,978,EUR,1,Euro,39.911
18.08.2023,00.00,978,EUR,1,Euro,39.8415
19.08.2023,00.00,978,EUR,1,Euro,39.8415
20.08.2023,00.00,978,EUR,1,Euro,39.8415
21.08.2023,00.00,978,EUR,1,Euro,39.7245
22.08.2023,00.00,978,EUR,1,Euro,39.889
23.08.2023,00.00,978,EUR,1,Euro,39.8086
24.08.2023,00.00,978,EUR,1,Euro,39.5343
25.08.2023,00.00,978,EUR,1,Euro,39.655
26.08.2023,00.00,978,EUR,1,Euro,39.655
27.08.2023,00.00,978,EUR,1,Euro,39.655
28.08.2023,00.00,978,EUR,1,Euro,39.5051
29.08.2023,00.00,978,EUR,1,Euro,39.516
30.08.2023,00.00,978,EUR,1,Euro,39.516
31.08.2023,00.00,978,EUR,1,Euro,39.7903
01.09.2023,00.00,978,EUR,1,Euro,39.7391
02.09.2023,00.00,978,EUR,1,Euro,39.7391
03.09.2023,00.00,978,EUR,1,Euro,39.7391
04.09.2023,00.00,978,EUR,1,Euro,39.6221
05.09.2023,00.00,978,EUR,1,Euro,39.4977
06.09.2023,00.00,978,EUR,1,Euro,39.2527
07.09.2023,00.00,978,EUR,1,Euro,39.2856
08.09.2023,00.00,978,EUR,1,Euro,39.1467
09.09.2023,00.00,978,EUR,1,Euro,39.1467
10.09.2023,00.00,978,EUR,1,Euro,39.1467
11.09.2023,00.00,978,EUR,1,Euro,39.1247
12.09.2023,00.00,978,EUR,1,Euro,39.1979
13.09.2023,00.00,978,EUR,1,Euro,39.1906
14.09.2023,00.00,978,EUR,1,Euro,39.2674
15.09.2023,00.00,978,EUR,1,Euro,39.2381
16.09.2023,00.00,978,EUR,1,Euro,39.2381
17.09.2023,00.00,978,EUR,1,Euro,39.2381
18.09.2023,00.00,978,EUR,1,Euro,38.9602
19.09.2023,00.00,978,EUR,1,Euro,38.9931
20.09.2023,00.00,978,EUR,1,Euro,39.154
21.09.2023,00.00,978,EUR,1,Euro,39.1394
22.09.2023,00.00,978,EUR,1,Euro,38.8944
23.09.2023,00.00,978,EUR,1,Euro,38.8944
24.09.2023,00.00,978,EUR,1,Euro,38.8944
25.09.2023,00.00,978,EUR,1,Euro,38.898
26.09.2023,00.00,978,EUR,1,Euro,38.8724
27.09.2023,00.00,978,EUR,1,Euro,38.7609
28.09.2023,00.00,978,EUR,1,Euro,38.5506
29.09.2023,00.00,978,EUR,1,Euro,38.5543
30.09.2023,00.00,978,EUR,1,Euro,38.5543
01.10.2023,00.00,978,EUR,1,Euro,38.5543
02.10.2023,00.00,978,EUR,1,Euro,38.7408
03.10.2023,00.00,978,EUR,1,Euro,38.5177
04.10.2023,00.00,978,EUR,1,Euro,38.3263
05.10.2023,00.00,978,EUR,1,Euro,38.4288
06.10.2023,00.00,978,EUR,1,Euro,38.5406
07.10.2023,00.00,978,EUR,1,Euro,38.5406
08.10.2023,00.00,978,EUR,1,Euro,38.5406
09.10.2023,00.00,978,EUR,1,Euro,38.6533
10.10.2023,00.00,978,EUR,1,Euro,38.4827
11.10.2023,00.00,978,EUR,1,Euro,38.6049
12.10.2023,00.00,978,EUR,1,Euro,38.6394
13.10.2023,00.00,978,EUR,1,Euro,38.6422
14.10.2023,00.00,978,EUR,1,Euro,38.6422
15.10.2023,00.00,978,EUR,1,Euro,38.6422
16.10.2023,00.00,978,EUR,1,Euro,38.2782
17.10.2023,00.00,978,EUR,1,Euro,38.2806
18.10.2023,00.00,978,EUR,1,Euro,38.5503
19.10.2023,00.00,978,EUR,1,Euro,38.609
20.10.2023,00.00,978,EUR,1,Euro,38.6511
21.10.2023,00.00,978,EUR,1,Euro,38.6511
22.10.2023,00.00,978,EUR,1,Euro,38.6511
23.10.2023,00.00,978,EUR,1,Euro,38.7033
24.10.2023,00.00,978,EUR,1,Euro,38.7613
25.10.2023,00.00,978,EUR,1,Euro,38.9091
26.10.2023,00.00,978,EUR,1,Euro,38.6171
27.10.2023,00.00,978,EUR,1,Euro,38.4687
28.10.2023,00.00,978,EUR,1,Euro,38.4687
29.10.2023,00.00,978,EUR,1,Euro,38.4687
30.10.2023,00.00,978,EUR,1,Euro,38.3774
31.10.2023,00.00,978,EUR,1,Euro,38.5624
01.11.2023,00.00,978,EUR,1,Euro,38.5451
02.11.2023,00.00,978,EUR,1,Euro,38.2311
03.11.2023,00.00,978,EUR,1,Euro,38.6703
04.11.2023,00.00,978,EUR,1,Euro,38.6703
05.11.2023,00.00,978,EUR,1,Euro,38.6703
06.11.2023,00.00,978,EUR,1,Euro,38.7278
07.11.2023,00.00,978,EUR,1,Euro,38.7206
08.11.2023,00.00,978,EUR,1,Euro,38.484
09.11.2023,00.00,978,EUR,1,Euro,38.4518
10.11.2023,00.00,978,EUR,1,Euro,38.5225
11.11.2023,00.00,978,EUR,1,Euro,38.5225
12.11.2023,00.00,978,EUR,1,Euro,38.5225
13.11.2023,00.00,978,EUR,1,Euro,38.542
14.11.2023,00.00,978,EUR,1,Euro,38.5945
15.11.2023,00.00,978,EUR,1,Euro,38.9392
16.11.2023,00.00,978,EUR,1,Euro,39.3939
17.11.2023,00.00,978,EUR,1,Euro,39.3054
18.11.2023,00.00,978,EUR,1,Euro,39.3054
19.11.2023,00.00,978,EUR,1,Euro,39.3054
20.11.2023,00.00,978,EUR,1,Euro,39.2582
21.11.2023,00.00,978,EUR,1,Euro,39.3986
22.11.2023,00.00,978,EUR,1,Euro,39.466
23.11.2023,00.00,978,EUR,1,Euro,39.3352
24.11.2023,00.00,978,EUR,1,Euro,39.27
25.11.2023,00.00,978,EUR,1,Euro,39.27
26.11.2023,00.00,978,EUR,1,Euro,39.27
27.11.2023,00.00,978,EUR,1,Euro,39.358
28.11.2023,00.00,978,EUR,1,Euro,39.6579
29.11.2023,00.00,978,EUR,1,Euro,39.8172
30.11.2023,00.00,978,EUR,1,Euro,39.9582
01.12.2023,00.00,978,EUR,1,Euro,39.7235
02.12.2023,00.00,978,EUR,1,Euro,39.7235
03.12.2023,00.00,978,EUR,1,Euro,39.7235
04.12.2023,00.00,978,EUR,1,Euro,39.6582
05.12.2023,00.00,978,EUR,1,Euro,39.7135
06.12.2023,00.00,978,EUR,1,Euro,39.6461
07.12.2023,00.00,978,EUR,1,Euro,39.5433
08.12.2023,00.00,978,EUR,1,Euro,39.496
09.12.2023,00.00,978,EUR,1,Euro,39.496
10.12.2023,00.00,978,EUR,1,Euro,39.496
11.12.2023,00.00,978,EUR,1,Euro,39.601
12.12.2023,00.00,978,EUR,1,Euro,39.6738
13.12.2023,00.00,978,EUR,1,Euro,39.9376
14.12.2023,00.00,978,EUR,1,Euro,39.9217
15.12.2023,00.00,978,EUR,1,Euro,40.413
16.12.2023,00.00,978,EUR,1,Euro,40.413
17.12.2023,00.00,978,EUR,1,Euro,40.413
18.12.2023,00.00,978,EUR,1,Euro,40.5122
19.12.2023,00.00,978,EUR,1,Euro,40.5918
20.12.2023,00.00,978,EUR,1,Euro,40.9219
21.12.2023,00.00,978,EUR,1,Euro,41.0664
22.12.2023,00.00,978,EUR,1,Euro,41.2846
23.12.2023,00.00,978,EUR,1,Euro,41.2846
24.12.2023,00.00,978,EUR,1,Euro,41.2846
25.12.2023,00.00,978,EUR,1,Euro,41.3753
26.12.2023,00.00,978,EUR,1,Euro,41.3611
27.12.2023,00.00,978,EUR,1,Euro,41.1538
28.12.2023,00.00,978,EUR,1,Euro,41.6334
29.12.2023,00.00,978,EUR,1,Euro,42.2079
30.12.2023,00.00,978,EUR,1,Euro,42.2079
31.12.2023,00.00,978,EUR,1,Euro,42.2079
01.01.2024,00.00,978,EUR,1,Euro,41.996
02.01.2024,00.00,978,EUR,1,Euro,42.0059
03.01.2024,00.00,978,EUR,1,Euro,41.7209
04.01.2024,00.00,978,EUR,1,Euro,41.6073
05.01.2024,00.00,978,EUR,1,Euro,41.6665
06.01.2024,00.00,978,EUR,1,Euro,41.6665
07.01.2024,00.00,978,EUR,1,Euro,41.6665
08.01.2024,00.00,978,EUR,1,Euro,41.573
09.01.2024,00.00,978,EUR,1,Euro,41.7973
10.01.2024,00.00,978,EUR,1,Euro,41.8185
11.01.2024,00.00,978,EUR,1,Euro,41.8015
12.01.2024,00.00,978,EUR,1,Euro,41.741
13.01.2024,00.00,978,EUR,1,Euro,41.741
14.01.2024,00.00,978,EUR,1,Euro,41.741
15.01.2024,00.00,978,EUR,1,Euro,41.3879
16.01.2024,00.00,978,EUR,1,Euro,41.4763
17.01.2024,00.00,978,EUR,1,Euro,41.2848
18.01.2024,00.00,978,EUR,1,Euro,41.21
19.01.2024,00.00,978,EUR,1,Euro,41.0146
20.01.2024,00.00,978,EUR,1,Euro,41.0146
21.01.2024,00.00,978,EUR,1,Euro,41.0146
22.01.2024,00.00,978,EUR,1,Euro,40.8404
23.01.2024,00.00,978,EUR,1,Euro,40.7928
24.01.2024,00.00,978,EUR,1,Euro,40.6905
25.01.2024,00.00,978,EUR,1,Euro,40.8837
26.01.2024,00.00,978,EUR,1,Euro,40.9161
27.01.2024,00.00,978,EUR,1,Euro,40.9161
28.01.2024,00.00,978,EUR,1,Euro,40.9161
29.01.2024,00.00,978,EUR,1,Euro,41.0567
30.01.2024,00.00,978,EUR,1,Euro,41.0042
31.01.2024,00.00,978,EUR,1,Euro,41.0845
01.02.2024,00.00,978,EUR,1,Euro,40.7067
02.02.2024,00.00,978,EUR,1,Euro,40.6695
03.02.2024,00.00,978,EUR,1,Euro,40.6695
04.02.2024,00.00,978,EUR,1,Euro,40.6695
05.02.2024,00.00,978,EUR,1,Euro,40.8797
06.02.2024,00.00,978,EUR,1,Euro,40.3747
07.02.2024,00.00,978,EUR,1,Euro,40.3946
08.02.2024,00.00,978,EUR,1,Euro,40.5035
09.02.2024,00.00,978,EUR,1,Euro,40.4129
10.02.2024,00.00,978,EUR,1,Euro,40.4129
11.02.2024,00.00,978,EUR,1,Euro,40.4129
12.02.2024,00.00,978,EUR,1,Euro,40.5129
13.02.2024,00.00,978,EUR,1,Euro,40.8092
14.02.2024,00.00,978,EUR,1,Euro,41.1212
15.02.2024,00.00,978,EUR,1,Euro,40.8684
16.02.2024,00.00,978,EUR,1,Euro,40.7718
17.02.2024,00.00,978,EUR,1,Euro,40.7718
18.02.2024,00.00,978,EUR,1,Euro,40.7718
19.02.2024,00.00,978,EUR,1,Euro,40.8919
20.02.2024,00.00,978,EUR,1,Euro,41.2403
21.02.2024,00.00,978,EUR,1,Euro,41.5421
22.02.2024,00.00,978,EUR,1,Euro,41.7213
